P1	P2	P4	P6	P7	P3	P5	P8	P9	P10	TOTAL	gender	age	source	country
2	2	2	2	2	1	1	1	1	1	15	1	33	3	GB
2	2	3	1	1	2	2	2	0	2	17	2	24	1	CO
2	2	2	2	2	2	2	1	1	1	17	1	45	1	SG
0	0	2	0	0	0	1	1	0	0	4	2	22	1	ZA
3	3	2	2	1	2	3	3	0	0	19	2	21	3	GH
2	3	2	2	2	2	2	2	1	2	20	2	27	1	NZ
3	3	3	3	2	3	3	3	2	2	27	2	43	1	MA
0	1	1	0	0	0	2	0	0	0	4	2	41	1	GB
2	2	1	1	1	2	1	0	1	0	11	2	33	3	US
2	3	3	2	0	2	0	1	0	1	14	1	33	1	NG
3	3	3	3	2	3	3	3	2	3	28	1	15	1	AU
2	3	2	3	2	3	2	2	3	3	25	2	18	2	PH
2	2	2	2	2	2	2	1	2	2	19	1	45	3	US
3	2	3	0	0	0	0	1	0	0	9	1	19	1	US
3	2	2	3	3	3	3	3	3	3	28	3	53	1	IE
3	3	3	3	2	3	3	3	3	3	29	2	26	1	US
2	3	2	2	3	1	2	2	1	2	20	2	23	1	US
3	3	3	3	3	3	3	3	3	3	30	1	17	1	GB
1	1	1	1	1	1	1	2	0	0	9	2	14	1	US
2	2	3	1	1	2	1	1	1	1	15	1	26	3	BE
3	3	3	3	3	3	3	3	3	3	30	1	15	1	ZA
1	2	2	1	1	1	1	1	0	0	10	2	27	1	GB
1	0	0	0	0	0	0	1	0	0	2	2	17	3	GB
2	3	2	2	1	2	0	1	3	2	18	2	39	1	US
3	2	3	1	2	3	2	1	1	1	19	2	43	1	US
2	2	2	1	1	2	1	1	1	1	14	1	29	1	DE
2	2	1	1	1	1	1	1	0	0	10	2	33	3	AU
2	2	2	1	1	1	1	2	3	2	17	2	18	3	US
0	1	2	1	1	0	1	3	0	0	9	2	42	1	US
1	1	2	0	0	2	1	1	0	1	9	2	19	1	CA
1	2	0	0	0	2	1	1	1	2	10	2	17	3	CA
1	1	2	0	0	0	0	0	0	0	4	2	17	1	CA
3	3	3	3	1	1	0	3	2	3	22	2	31	1	US
3	3	3	2	2	2	3	2	3	3	26	1	27	1	US
2	2	2	2	2	3	1	2	1	1	18	2	22	1	US
3	2	3	2	2	3	2	1	2	2	22	1	24	1	US
2	3	2	2	2	2	2	3	1	1	20	2	19	1	US
3	2	3	1	2	2	2	3	2	1	21	2	27	1	US
2	2	2	1	1	2	1	2	1	1	15	1	31	1	US
1	3	2	1	1	2	3	1	1	1	16	1	21	1	PH
3	3	2	2	1	2	1	1	0	2	17	2	16	1	US
3	3	3	3	2	3	3	0	3	3	26	1	42	3	OM
3	3	2	3	2	2	3	1	2	1	22	2	19	1	EE
3	3	3	2	2	1	2	0	1	3	20	2	33	1	ZA
0	0	0	0	0	0	0	2	0	0	2	2	15	1	US
2	2	2	2	2	2	1	1	0	1	15	2	16	1	LT
2	2	1	2	2	2	1	1	1	1	15	2	13	1	PH
1	1	2	1	2	1	0	0	0	0	8	1	18	1	AU
2	2	2	3	3	2	1	2	1	3	21	1	20	1	GB
2	2	1	2	1	1	1	2	2	1	15	2	34	1	TR
2	2	2	2	2	2	1	0	1	2	16	1	24	1	HU
1	0	0	0	1	1	0	0	2	0	5	2	13	3	CA
1	1	2	0	0	0	0	0	0	0	4	2	44	3	US
3	3	1	1	0	2	2	2	2	2	18	2	15	1	GB
2	2	2	2	2	2	3	0	2	2	19	1	47	1	US
3	3	3	3	3	3	3	3	3	3	30	2	24	3	US
2	1	2	1	1	0	0	1	0	1	9	2	21	1	IN
1	1	1	1	1	2	2	1	2	3	15	1	16	3	SG
1	2	1	0	0	1	1	0	0	0	6	2	50	3	GB
2	3	2	2	2	2	2	1	1	1	18	1	25	1	DE
2	2	2	1	2	2	2	0	1	1	15	2	14	1	A1
2	2	3	0	1	0	2	1	1	2	14	2	17	1	US
0	1	1	0	1	0	0	0	0	0	3	1	37	1	CA
3	3	1	1	0	1	2	0	0	0	11	2	15	1	GB
2	2	2	1	2	2	3	1	1	1	17	2	27	3	US
3	3	2	2	2	3	2	3	2	3	25	2	29	2	AU
2	3	2	1	1	1	2	2	2	2	18	2	15	1	US
3	3	3	2	2	2	2	1	2	1	21	1	36	1	US
1	2	1	0	0	0	0	0	0	0	4	2	15	1	SE
3	3	3	3	3	2	3	3	1	2	26	2	17	3	US
2	2	1	1	1	1	2	0	0	1	11	1	42	1	GB
2	2	2	2	2	1	2	1	1	1	16	1	18	1	US
2	2	2	2	2	2	2	1	2	2	19	2	29	1	GB
2	2	2	2	1	2	2	1	1	1	16	2	42	1	AU
3	3	3	3	2	3	3	2	2	3	27	2	31	1	US
1	1	1	1	0	0	0	1	0	0	5	2	45	3	US
3	3	3	3	3	3	3	0	2	2	25	1	23	1	CA
3	2	3	2	2	3	1	2	1	2	21	1	26	2	US
2	2	2	1	1	2	1	2	2	2	17	2	21	1	US
0	0	1	0	0	0	0	1	0	0	2	2	16	1	CA
2	2	2	1	1	1	1	1	1	1	13	3	27	1	US
2	2	2	2	2	2	1	1	1	1	16	1	55	3	CA
1	2	2	2	2	1	0	1	0	1	12	2	16	1	US
2	1	2	1	0	1	1	1	3	3	15	2	18	1	US
1	1	1	1	0	2	1	1	1	0	9	2	19	1	PH
2	2	2	1	1	2	1	0	1	1	13	2	21	1	US
2	2	2	2	2	2	2	2	1	1	18	2	18	1	US
2	2	3	1	2	2	1	1	2	2	18	2	28	1	US
2	2	2	2	2	1	1	1	1	1	15	1	26	3	DE
3	2	3	1	1	1	1	2	0	3	17	2	47	1	US
0	0	1	1	1	3	1	1	1	1	10	2	19	3	PH
2	2	1	0	1	0	0	1	1	0	8	2	14	2	US
2	2	2	2	2	2	3	2	1	3	21	2	18	1	US
2	2	3	2	3	3	2	2	3	2	24	1	29	1	A2
3	3	3	2	2	3	3	3	3	3	28	2	50	1	US
2	3	2	1	2	1	1	1	2	1	16	1	20	1	GB
1	1	2	0	1	1	1	1	1	1	10	2	15	3	GB
3	2	3	3	3	3	3	3	2	3	28	2	24	1	PH
2	2	2	1	1	1	2	3	1	1	16	2	38	1	GB
0	0	1	0	1	0	0	2	0	0	4	2	20	1	SE
3	3	2	3	3	3	3	2	3	3	28	2	54	1	ZA
3	3	1	2	3	3	2	1	1	2	21	1	20	1	PH
2	2	2	1	1	1	2	2	1	1	15	2	63	1	AU
1	2	1	1	1	0	1	0	0	0	7	2	35	1	GB
3	3	2	3	1	2	3	1	1	1	20	2	18	1	MY
2	3	2	2	3	3	3	2	1	2	23	2	15	1	AU
3	2	2	2	1	2	3	0	0	0	15	2	20	1	PH
2	2	2	2	1	1	2	1	0	0	13	1	17	1	US
1	2	1	0	0	0	0	0	0	0	4	2	19	1	US
2	2	1	2	2	1	2	2	1	1	16	2	28	1	US
3	1	2	2	0	1	1	2	0	0	12	1	23	1	PL
2	2	2	1	1	1	0	1	0	0	10	1	27	1	IN
3	3	2	2	2	2	0	1	2	1	18	2	25	1	DE
2	2	2	1	2	1	2	2	1	1	16	2	25	1	CA
2	3	3	3	2	3	3	3	2	3	27	0	33	1	IN
2	1	2	1	0	1	1	0	0	0	8	2	23	1	US
2	2	2	2	2	2	2	3	3	2	22	2	19	3	HK
0	1	1	0	1	0	0	1	0	0	4	2	24	1	PH
2	2	1	2	1	1	1	1	1	2	14	2	37	1	US
3	3	2	2	1	2	2	1	1	2	19	1	48	1	US
3	2	2	2	2	2	2	1	1	2	19	1	19	1	GB
2	0	1	2	2	0	0	0	0	0	7	2	17	1	IN
0	0	0	0	0	0	0	1	0	0	1	1	25	1	US
3	3	1	2	1	2	1	2	2	2	19	1	45	1	US
3	3	1	2	2	1	2	1	1	2	18	0	17	1	GB
3	2	3	2	2	2	2	2	2	3	23	1	17	1	GB
3	2	0	3	1	2	2	2	2	1	18	1	15	1	US
1	1	1	2	2	1	1	2	0	0	11	1	17	1	GB
1	1	1	0	1	1	2	1	1	1	10	2	59	1	GB
1	2	1	0	0	1	1	1	0	0	7	1	15	1	GB
0	0	0	0	0	0	0	0	0	0	0	2	14	1	RO
1	0	3	1	2	1	3	2	0	0	13	3	15	1	BR
3	3	3	3	3	3	3	2	3	3	29	1	26	1	IE
2	1	2	1	2	1	1	1	1	1	13	2	18	1	FI
2	2	2	1	1	1	1	1	0	0	11	2	26	1	BR
3	3	1	2	1	1	2	3	0	0	16	2	17	1	US
2	2	2	2	2	3	2	2	1	3	21	2	32	1	US
0	0	1	0	0	0	1	1	1	1	5	1	27	1	US
2	2	3	0	0	1	0	2	0	0	10	2	16	1	GB
3	2	3	2	2	2	2	1	0	2	19	2	12	1	AU
3	3	3	3	2	3	2	1	2	3	25	1	16	1	PH
3	3	2	2	1	3	2	3	3	3	25	1	43	1	US
1	1	1	0	0	1	1	0	0	0	5	2	31	1	GB
3	3	2	3	3	3	3	3	3	3	29	2	35	1	US
3	3	3	0	0	3	3	0	0	0	15	2	25	1	US
2	3	1	0	0	3	2	2	0	1	14	2	20	1	US
2	2	2	2	1	1	1	1	1	1	14	1	16	1	CA
2	3	2	1	0	1	2	0	0	0	11	1	36	1	SE
2	2	2	3	2	2	2	2	1	2	20	2	16	3	SG
2	2	3	2	2	3	2	3	3	3	25	1	19	1	US
2	2	3	2	2	2	2	1	1	1	18	2	15	1	US
2	2	2	2	2	2	2	1	1	2	18	2	44	1	US
3	3	2	2	1	2	2	1	1	1	18	2	40	3	US
2	2	1	2	1	1	1	0	0	0	10	3	33	1	ES
1	2	1	1	0	1	1	1	0	1	9	1	37	3	US
1	2	1	1	1	1	1	1	0	0	9	2	23	3	HU
1	2	1	1	1	0	0	1	0	0	7	3	15	1	NZ
2	3	3	2	1	1	2	0	0	2	16	1	18	1	US
1	1	2	0	1	0	1	1	1	1	9	2	16	1	US
3	3	2	2	3	2	3	3	1	2	24	2	16	1	US
0	0	1	0	0	1	0	1	3	3	9	2	16	1	MX
2	1	2	1	1	1	2	0	1	2	13	2	25	1	US
3	3	3	1	1	2	1	2	1	2	19	1	46	1	US
3	3	2	2	3	2	3	1	3	2	24	1	32	3	US
3	3	3	3	3	3	3	3	3	3	30	1	18	1	US
2	2	2	1	2	2	2	2	0	0	15	2	19	1	AU
2	2	1	1	1	2	2	1	1	1	14	2	17	1	US
2	3	3	1	1	2	3	2	2	3	22	2	46	1	AU
0	1	1	0	0	1	1	1	0	0	5	2	14	1	GB
2	3	2	1	2	2	2	0	2	2	18	1	20	3	GB
2	2	2	3	1	3	3	2	1	1	20	2	20	1	PH
3	3	3	3	1	2	3	2	2	1	23	2	25	1	PH
2	2	2	1	1	1	1	0	1	2	13	2	35	1	IE
2	2	2	2	2	2	2	2	2	1	19	2	24	1	AU
3	3	3	3	3	0	0	0	0	0	15	2	19	1	CA
3	3	3	2	2	3	3	3	3	1	26	1	24	3	AU
2	2	2	2	1	2	2	1	2	2	18	2	47	3	SE
3	3	3	3	2	3	3	3	2	3	28	1	46	3	US
2	2	2	1	0	1	2	1	1	1	13	1	36	1	US
2	2	1	0	0	1	0	0	1	0	7	2	16	1	AU
3	3	2	1	1	1	0	0	1	1	13	1	16	1	GB
3	3	3	2	2	2	2	2	3	3	25	0	0	1	US
3	3	2	2	1	2	2	2	2	1	20	2	19	1	US
2	2	3	2	1	2	2	2	2	3	21	1	45	1	GB
2	2	3	2	3	2	1	2	2	2	21	1	33	1	GB
2	3	3	3	3	2	3	3	3	3	28	1	23	1	GB
0	2	3	0	0	1	0	0	0	0	6	2	18	1	IN
1	2	3	1	1	1	2	1	1	1	14	1	30	1	GB
2	2	2	2	2	2	1	1	2	2	18	2	15	2	IN
2	2	2	1	1	1	3	1	1	1	15	2	23	2	DE
3	3	2	3	2	3	3	3	3	2	27	1	23	1	BE
3	3	3	3	3	3	3	3	3	3	30	1	55	1	US
2	2	1	1	2	2	2	2	2	1	17	2	31	1	US
3	3	2	1	1	2	3	2	1	1	19	2	23	1	IT
2	2	2	2	2	2	1	0	1	2	16	1	38	1	GH
2	2	2	2	1	2	2	2	1	1	17	2	19	1	IN
1	2	1	2	2	1	1	1	1	1	13	2	20	1	GB
3	3	2	2	2	3	2	0	2	1	20	2	27	1	DE
0	1	0	1	0	0	0	1	1	0	4	1	21	2	ID
1	1	0	1	0	0	1	2	0	0	6	2	17	3	CA
2	2	2	1	2	1	1	2	0	1	14	2	23	1	US
3	3	3	3	3	3	3	3	3	3	30	2	34	1	US
2	2	1	1	2	1	1	1	1	1	13	2	32	1	US
2	2	2	2	2	2	2	1	2	2	19	1	36	1	US
1	1	1	1	1	1	0	0	1	1	8	2	37	1	GB
2	1	3	0	1	1	1	1	0	0	10	1	15	1	GB
3	3	2	1	1	1	0	1	0	1	13	1	28	3	US
2	2	1	2	2	1	2	0	2	2	16	1	53	1	US
1	2	2	2	1	2	1	1	0	1	13	1	30	3	US
3	3	2	1	3	3	3	3	3	3	27	1	15	3	GB
3	3	3	3	3	3	2	0	3	3	26	1	15	3	GB
3	3	2	2	2	2	2	2	2	3	23	2	40	1	US
2	1	2	1	0	1	0	1	0	0	8	2	16	1	GB
2	2	3	1	1	2	2	1	0	0	14	2	17	1	GB
2	3	0	1	2	1	1	1	0	0	11	2	15	1	TR
3	3	2	2	2	2	3	2	1	2	22	1	40	1	GR
3	3	2	2	2	2	2	2	2	2	22	1	59	3	CA
1	0	2	1	1	1	0	2	0	0	8	2	17	3	US
2	1	3	1	0	1	0	1	0	0	9	2	13	1	US
1	1	2	1	1	2	1	1	1	1	12	2	20	1	ZA
1	1	1	1	0	0	0	1	1	1	7	1	18	3	ES
2	2	2	0	0	1	1	0	0	0	8	1	33	1	US
3	3	3	3	3	3	3	3	3	3	30	2	31	3	US
2	2	2	2	2	1	2	2	2	1	18	2	42	3	GB
0	0	1	0	0	0	1	0	0	0	2	2	15	1	US
2	2	1	1	0	1	1	2	0	0	10	2	16	1	EG
3	2	3	2	2	2	2	2	1	1	20	1	19	1	AU
2	2	2	2	1	1	1	0	1	1	13	2	17	1	RS
2	3	2	2	2	3	3	2	3	3	25	2	33	2	US
3	3	2	2	1	2	2	1	1	3	20	2	22	1	US
1	1	0	1	0	0	1	2	0	0	6	2	17	2	US
1	1	1	0	1	1	1	0	2	2	10	2	14	1	US
2	1	1	2	2	1	2	1	1	2	15	2	21	2	US
1	1	1	2	2	1	1	1	0	0	10	1	19	1	US
3	3	3	1	2	3	2	1	1	2	21	1	12	1	US
0	1	2	0	0	1	1	1	0	0	6	2	23	1	US
2	2	2	2	2	2	1	1	0	1	15	2	26	1	US
1	2	1	0	1	1	0	1	1	1	9	2	17	1	US
3	2	2	2	2	2	2	3	1	3	22	2	56	1	AU
2	2	2	2	2	2	1	1	1	1	16	2	18	1	BE
3	3	3	2	3	3	2	3	3	3	28	2	24	1	US
3	3	3	2	2	2	3	1	1	1	21	2	16	1	US
3	3	3	3	3	3	3	3	3	3	30	2	27	3	US
3	3	2	1	2	1	1	1	1	0	15	2	16	1	US
3	3	3	3	2	3	1	1	2	3	24	1	62	1	US
2	2	3	1	1	1	2	0	0	0	12	2	40	1	CA
1	1	3	3	2	0	1	0	0	0	11	2	37	3	US
2	2	1	1	1	2	2	0	0	0	11	2	21	1	US
3	3	3	3	2	3	3	3	3	3	29	2	50	1	MY
2	2	1	1	1	2	2	1	0	0	12	2	15	1	US
3	3	2	2	1	2	3	2	3	2	23	2	20	3	US
2	2	2	1	1	0	0	1	0	0	9	1	22	1	US
3	3	3	3	3	3	3	3	3	3	30	2	18	1	MX
2	2	1	1	1	1	1	0	1	1	11	2	43	3	GB
3	3	3	2	2	2	2	1	2	2	22	1	40	3	US
2	2	2	1	1	1	2	1	1	1	14	2	33	3	NZ
1	2	1	1	0	1	1	1	0	0	8	2	16	1	SG
1	2	1	0	0	2	1	1	0	0	8	2	35	2	GB
2	3	3	2	2	2	1	3	2	3	23	1	35	3	GB
3	2	2	1	0	0	1	0	1	1	11	1	27	1	US
1	2	1	0	1	1	0	1	1	1	9	1	17	1	US
2	2	2	1	2	1	1	1	1	2	15	1	16	3	US
0	1	2	0	0	0	0	0	0	0	3	2	15	1	US
2	3	2	3	2	1	1	1	1	1	17	1	37	3	PT
3	3	3	2	2	3	3	2	1	1	23	2	27	2	AU
2	2	2	2	3	3	2	2	2	2	22	2	19	2	IN
2	2	1	2	1	2	1	1	1	3	16	2	21	1	GB
2	2	2	2	2	2	2	2	1	2	19	2	26	1	AU
3	3	3	3	1	2	2	1	3	3	24	1	21	1	US
1	1	1	1	1	1	1	1	0	1	9	2	20	2	SG
1	2	1	0	1	0	1	1	0	0	7	2	17	1	US
2	1	3	0	0	0	0	1	0	0	7	2	15	3	AU
1	2	1	1	2	0	1	2	0	0	10	2	17	1	NZ
3	3	3	2	2	2	1	1	1	3	21	2	21	1	AL
2	2	1	2	2	2	1	0	1	2	15	1	27	1	AT
2	2	2	2	1	3	2	1	1	1	17	1	25	3	US
2	2	1	1	1	2	2	2	2	2	17	2	30	2	LB
1	2	1	2	1	1	1	0	0	1	10	1	43	1	GB
1	2	2	1	1	1	1	1	1	1	12	2	41	3	FR
2	1	2	2	2	2	2	1	0	1	15	2	16	1	GB
2	2	2	2	1	2	2	1	1	1	16	1	40	2	GB
3	3	2	1	1	2	2	1	2	1	18	1	43	3	US
3	3	3	2	1	1	2	1	1	1	18	2	36	1	US
2	2	2	2	2	2	2	1	1	1	17	2	21	1	US
1	1	0	1	0	1	0	0	0	0	4	2	13	3	GB
2	2	1	1	1	2	0	0	0	0	9	1	25	1	AU
2	2	1	0	1	2	2	0	1	2	13	2	16	1	IT
2	2	3	2	2	3	3	3	3	3	26	2	42	1	US
2	2	2	1	0	1	1	2	1	1	13	2	42	3	US
3	3	2	2	2	3	3	3	3	2	26	2	33	3	GB
0	0	1	1	1	0	1	2	0	0	6	3	16	1	FR
3	2	1	1	0	1	0	0	1	0	9	1	24	1	GB
1	1	0	1	0	0	0	1	0	0	4	2	33	3	GB
2	2	2	2	2	2	3	1	1	2	19	2	30	1	GB
1	2	2	0	0	1	1	0	0	0	7	2	36	1	AE
1	2	2	0	0	1	2	0	0	0	8	1	16	1	GB
3	2	3	1	2	3	3	2	3	1	23	2	28	1	DE
2	2	3	1	3	1	1	3	1	2	19	1	20	1	US
3	3	3	2	2	3	3	3	3	1	26	2	46	1	US
2	2	2	2	2	2	2	1	2	2	19	1	51	1	BR
1	2	2	1	1	2	2	1	2	0	14	2	23	1	GB
2	2	2	2	2	3	1	1	1	2	18	1	19	1	US
3	3	3	3	3	3	3	3	3	3	30	2	30	1	US
2	2	2	1	1	1	1	1	1	1	13	2	23	1	VE
3	3	3	3	2	3	0	3	1	1	22	1	58	1	US
1	2	0	0	0	0	0	1	0	0	4	1	20	1	CA
2	2	2	2	2	2	2	2	2	3	21	1	28	1	DK
2	2	2	1	1	0	0	0	1	1	10	1	35	3	US
2	3	2	1	1	1	2	1	1	1	15	2	18	1	CA
2	2	1	3	2	0	0	0	0	0	10	1	13	1	US
3	3	3	2	2	3	3	3	2	1	25	2	61	1	US
2	2	1	1	1	1	1	0	1	1	11	2	27	1	US
0	0	1	0	0	0	0	0	0	0	1	2	15	1	US
1	1	2	1	2	1	1	1	0	0	10	1	16	1	US
2	3	2	2	2	3	3	2	2	2	23	2	59	1	US
0	0	1	0	0	0	0	1	0	0	2	2	16	1	US
3	3	3	3	3	3	3	3	3	3	30	1	32	1	US
3	3	3	3	3	0	0	0	0	0	15	2	25	3	SG
3	3	2	3	2	2	2	3	2	2	24	2	18	1	US
3	2	1	2	1	2	2	0	0	2	15	2	26	3	DE
2	2	2	1	2	1	0	1	0	0	11	2	15	1	US
1	2	1	1	1	1	1	1	1	1	11	1	36	3	US
0	2	1	1	1	1	1	2	1	0	10	2	18	1	US
3	3	3	2	1	1	3	3	3	3	25	1	70	3	AU
1	2	2	1	1	1	1	2	0	0	11	1	20	1	AU
1	1	1	0	1	1	2	1	3	3	14	2	25	2	GB
2	2	1	1	0	0	0	1	0	1	8	1	32	3	US
2	2	2	2	1	0	2	1	0	0	12	2	16	1	US
2	2	2	2	1	2	2	1	1	1	16	2	17	1	US
1	2	1	0	1	0	0	0	0	0	5	2	15	1	US
0	1	0	0	0	1	1	0	0	1	4	1	20	1	AU
3	2	2	3	2	3	2	2	1	3	23	1	25	3	RU
3	0	3	3	3	2	2	2	2	2	22	2	16	3	US
2	3	2	2	2	1	1	2	1	2	18	2	50	1	GB
3	3	3	3	2	3	3	3	3	3	29	1	20	3	MX
2	2	3	1	0	0	1	0	1	0	10	2	16	3	NZ
2	2	3	1	1	1	1	1	1	2	15	1	37	2	GB
1	0	0	0	0	0	0	0	0	0	1	1	17	1	US
2	2	3	1	1	1	2	1	1	2	16	2	28	3	LB
0	0	1	0	0	0	0	1	0	0	2	1	15	1	SE
3	3	3	2	2	3	3	3	2	2	26	1	22	2	US
2	1	2	2	1	0	0	0	0	0	8	2	40	1	CA
2	2	2	2	1	2	2	2	1	1	17	1	31	1	GE
3	3	3	3	2	3	0	1	2	2	22	1	35	3	LB
3	2	3	2	2	3	3	1	3	3	25	1	35	3	LB
3	3	3	3	3	3	3	3	3	3	30	2	62	1	AU
3	3	3	3	3	3	3	3	3	3	30	1	41	1	GB
3	2	3	0	0	2	1	2	0	1	14	1	28	3	LB
3	2	1	0	0	0	1	1	1	1	10	2	36	1	BR
1	3	3	1	1	1	2	1	1	2	16	2	19	1	MT
2	3	2	3	2	2	2	2	1	3	22	2	26	1	IN
2	2	1	1	1	2	1	1	1	1	13	2	16	3	US
3	3	3	3	3	3	3	3	3	3	30	1	26	3	GB
1	2	3	0	0	1	0	0	1	1	9	1	27	3	US
2	2	2	2	2	2	2	2	2	3	21	2	76	3	GB
2	2	3	3	2	3	3	1	3	3	25	1	35	1	GB
1	2	2	1	1	1	1	1	1	0	11	1	39	3	US
2	2	3	2	2	3	2	2	2	2	22	1	15	1	GB
2	1	2	1	1	2	1	1	0	0	11	3	17	1	US
3	3	3	1	0	2	1	0	1	1	15	2	19	1	IN
3	3	1	3	2	2	1	1	1	1	18	2	40	1	US
1	1	2	1	1	1	1	1	1	1	11	1	17	1	GB
3	3	3	3	3	3	3	1	0	0	22	1	21	1	IN
1	1	2	0	1	1	1	0	0	0	7	1	33	3	GB
2	2	2	2	2	2	3	1	1	2	19	2	49	1	US
3	3	2	0	1	2	3	2	1	1	18	1	18	1	GR
0	0	0	0	0	0	0	0	0	0	0	1	16	1	GB
2	2	2	1	1	1	1	1	0	0	11	2	45	1	US
2	2	2	2	2	2	2	2	2	2	20	2	55	3	US
3	3	2	2	2	2	2	1	2	1	20	2	58	1	NZ
2	2	2	0	1	2	1	0	0	0	10	2	21	1	US
1	2	1	1	2	2	1	2	1	0	13	0	25	1	GB
1	2	1	1	1	0	1	0	1	1	9	1	23	1	US
3	2	3	1	2	1	0	1	0	0	13	2	24	1	FR
3	3	2	2	2	0	2	2	1	3	20	2	68	3	US
2	2	2	2	2	2	1	0	1	2	16	1	37	1	US
2	2	2	2	2	2	2	1	1	2	18	2	18	3	US
3	2	2	1	0	0	1	1	1	0	11	2	21	1	GB
2	2	1	0	0	0	0	0	0	0	5	2	31	1	FO
2	1	1	0	3	0	1	0	0	0	8	2	29	1	US
2	3	2	2	2	3	2	1	2	3	22	1	21	1	GB
3	3	3	3	3	3	3	3	3	3	30	2	50	1	MY
2	2	1	2	1	2	2	2	1	0	15	2	17	3	RU
2	2	1	1	1	0	0	1	1	1	10	2	35	1	US
2	2	2	1	1	2	2	1	1	1	15	1	44	1	US
2	2	3	2	2	1	1	0	1	1	15	2	20	1	PH
3	3	3	2	2	2	3	3	2	3	26	2	58	1	CA
3	3	3	3	2	2	2	2	2	2	24	1	16	1	US
2	2	2	2	1	3	2	1	1	2	18	2	27	1	US
1	0	1	1	0	0	0	0	0	0	3	2	16	1	PR
0	1	0	0	0	0	0	0	0	0	1	1	14	3	US
2	3	2	1	1	2	2	0	2	3	18	1	33	3	US
3	3	3	0	3	3	3	0	3	3	24	2	33	1	US
2	2	1	3	2	2	3	2	1	2	20	1	14	1	US
2	2	2	2	1	2	2	2	1	3	19	2	43	1	GB
3	3	3	3	3	3	3	1	3	3	28	2	45	1	AU
2	2	2	2	2	2	2	2	3	3	22	1	42	1	US
0	0	1	1	1	0	2	0	0	0	5	2	16	1	US
0	1	2	0	0	0	0	1	0	0	4	2	18	2	US
2	2	2	1	1	2	1	2	2	3	18	1	23	1	US
3	3	3	3	3	2	3	3	3	3	29	1	21	1	US
2	2	2	1	1	1	3	2	0	0	14	1	18	1	US
2	2	3	1	1	2	1	1	1	1	15	1	51	1	US
2	2	2	2	2	2	2	1	1	1	17	2	14	1	US
2	2	1	2	2	1	1	1	0	0	12	2	17	1	AU
2	2	1	1	1	2	1	1	1	1	13	1	18	1	US
3	3	2	3	2	3	2	3	3	3	27	2	33	1	US
1	2	3	1	0	2	3	0	2	3	17	0	28	3	US
2	2	2	2	1	2	1	2	1	1	16	1	16	1	CA
3	3	3	3	3	3	2	3	3	3	29	2	49	1	PH
2	2	2	1	2	3	1	1	1	2	17	1	30	3	IN
1	2	2	0	0	0	0	1	1	0	7	2	20	1	AU
1	2	3	0	0	1	1	1	1	0	10	2	16	1	HK
2	2	2	1	1	1	1	0	1	1	12	1	53	3	AU
2	2	2	2	2	2	2	1	1	1	17	2	21	1	PH
3	3	2	3	3	3	3	1	3	3	27	2	36	1	CH
2	3	2	2	1	1	1	1	1	1	15	2	25	1	BE
2	2	2	2	0	2	2	2	1	2	17	1	25	1	US
1	2	1	2	3	1	2	3	3	1	19	1	37	3	JP
2	2	2	2	2	2	3	2	1	1	19	1	23	3	FR
1	1	1	1	1	1	1	0	1	1	9	2	14	1	US
2	3	3	2	3	3	2	2	2	3	25	2	55	1	US
1	2	2	0	0	3	1	1	2	0	12	2	17	1	IN
3	3	3	3	1	2	3	3	1	1	23	1	27	3	US
0	0	1	0	0	1	1	0	0	0	3	2	54	1	GB
1	2	1	0	0	2	2	1	2	2	13	2	32	1	AU
2	2	2	2	2	2	2	2	1	1	18	2	48	3	GB
3	3	2	2	2	1	2	2	2	2	21	2	20	1	SI
0	1	2	0	3	0	3	0	0	0	9	1	40	1	SG
2	2	1	2	1	1	1	0	0	2	12	2	15	3	AU
2	2	2	2	1	2	3	2	2	3	21	2	19	1	PH
1	1	1	0	0	0	0	0	0	0	3	2	27	1	US
1	2	2	1	1	1	2	1	1	1	13	2	44	3	US
2	2	1	1	1	0	0	0	0	0	7	1	15	1	BR
2	3	3	2	1	2	2	1	1	3	20	1	62	1	US
3	3	2	2	2	3	2	2	1	1	21	2	35	2	GB
2	2	2	2	2	2	2	2	2	2	20	1	26	3	IN
3	3	2	3	2	3	2	3	3	3	27	1	31	3	DE
1	2	0	1	1	2	1	0	0	0	8	1	17	3	AU
1	1	1	1	1	1	1	0	1	1	9	2	35	1	GB
2	3	3	3	3	3	3	0	3	3	26	2	32	1	IN
3	2	2	2	2	2	2	0	1	1	17	2	15	1	US
2	2	3	1	2	1	0	0	1	0	12	1	19	3	EG
2	2	2	2	2	1	1	1	1	1	15	2	58	1	IE
1	1	1	1	1	1	1	0	0	0	7	2	17	1	US
3	3	2	1	1	1	1	2	1	1	16	2	26	1	GB
3	3	2	2	2	2	2	1	1	2	20	2	18	1	US
0	0	0	0	0	0	0	1	0	0	1	3	21	1	US
2	3	2	2	3	3	3	0	3	3	24	1	33	1	DE
2	2	2	2	2	3	3	2	3	3	24	2	53	1	US
1	2	1	1	1	1	3	1	2	1	14	2	36	1	NL
2	2	3	2	2	2	1	1	2	2	19	1	29	1	IN
2	2	2	1	1	2	1	3	1	2	17	2	32	2	US
3	3	2	1	2	2	2	1	0	0	16	1	26	2	PL
2	2	1	1	1	2	2	2	1	2	16	1	45	1	GB
1	2	2	1	0	0	0	0	1	1	8	1	49	1	US
